id,amount,amount_refunded,currency,status,created,customer_email,metadata_shopify_order_id,metadata_recharge_charge_id,payment_method_type,failure_code,failure_message
ch_000000000817,3731,0,usd,succeeded,2024-04-28T06:10:22Z,james_thomas@outlook.com,5000000860,1000000751,card,,
ch_000000000818,3810,0,usd,succeeded,2024-05-26T06:11:22Z,james_thomas@outlook.com,5000000861,1000000752,card,,
ch_000000000819,3358,1625,usd,succeeded,2024-06-27T06:12:22Z,james_thomas@outlook.com,5000000862,1000000753,card,,
ch_000000000820,3499,0,usd,succeeded,2024-07-26T06:13:22Z,james_thomas@outlook.com,5000000863,1000000754,card,,
ch_000000000821,3499,0,usd,succeeded,2024-08-25T06:15:22Z,james_thomas@outlook.com,5000000864,1000000755,card,,
ch_000000000822,3744,0,usd,succeeded,2024-09-25T06:14:22Z,james_thomas@outlook.com,5000000865,1000000756,card,,
ch_000000000823,3499,0,usd,succeeded,2024-10-23T06:13:22Z,james_thomas@outlook.com,5000000866,1000000757,card,,
ch_000000000824,3779,0,usd,succeeded,2024-11-24T06:12:22Z,james_thomas@outlook.com,5000000867,1000000758,card,,
ch_000000000825,3779,0,usd,succeeded,2024-12-24T06:13:22Z,james_thomas@outlook.com,5000000868,1000000759,apple_pay,,
ch_000000000826,3810,0,usd,failed,2025-01-20T06:14:22Z,james_thomas@outlook.com,,1000000760,google_pay,,
ch_000000000827,3731,0,usd,succeeded,2025-02-21T06:15:22Z,james_thomas@outlook.com,5000000870,1000000761,apple_pay,,
ch_000000000828,3672,0,usd,succeeded,2024-02-20T13:56:37Z,evelyn.wilson@icloud.com,5000000871,1000000762,google_pay,,
ch_000000000829,4332,0,usd,succeeded,2024-03-21T13:54:37Z,evelyn.wilson@icloud.com,5000000872,1000000763,google_pay,,
ch_000000000830,4898,0,usd,succeeded,2024-04-22T13:59:37Z,evelyn.wilson@icloud.com,5000000873,1000000764,apple_pay,,
ch_000000000831,4814,0,usd,succeeded,2024-05-20T13:59:37Z,evelyn.wilson@icloud.com,5000000874,1000000765,card,,
ch_000000000832,4859,0,usd,succeeded,2024-06-20T13:56:37Z,evelyn.wilson@icloud.com,5000000875,1000000766,card,,
ch_000000000833,4797,0,usd,succeeded,2024-07-18T13:54:37Z,evelyn.wilson@icloud.com,5000000876,1000000767,card,,
ch_000000000834,4499,0,usd,succeeded,2024-08-18T13:54:37Z,evelyn.wilson@icloud.com,5000000877,1000000768,card,,
ch_000000000835,4898,0,usd,succeeded,2024-09-19T13:58:37Z,evelyn.wilson@icloud.com,5000000878,1000000769,apple_pay,,
ch_000000000836,4049,0,usd,succeeded,2024-10-16T13:55:37Z,evelyn.wilson@icloud.com,5000000879,1000000770,card,,
ch_000000000837,4898,0,usd,succeeded,2024-11-18T13:55:37Z,evelyn.wilson@icloud.com,5000000880,1000000771,card,,
ch_000000000838,4814,0,usd,succeeded,2024-12-15T13:56:37Z,evelyn.wilson@icloud.com,5000000881,1000000772,card,,
ch_000000000839,4332,0,usd,succeeded,2025-01-14T13:58:37Z,evelyn.wilson@icloud.com,5000000882,1000000773,card,,
ch_000000000840,4859,0,usd,succeeded,2025-02-16T13:57:37Z,evelyn.wilson@icloud.com,5000000883,1000000774,card,,
ch_000000000841,4859,0,usd,succeeded,2025-03-15T13:56:37Z,evelyn.wilson@icloud.com,5000000884,1000000775,apple_pay,,
ch_000000000842,4898,0,usd,succeeded,2025-04-17T13:58:37Z,evelyn.wilson@icloud.com,5000000885,1000000776,card,,
ch_000000000843,4814,0,usd,succeeded,2025-05-14T13:57:37Z,evelyn.wilson@icloud.com,5000000886,1000000777,google_pay,,
ch_000000000844,4332,0,usd,succeeded,2025-06-13T13:55:37Z,evelyn.wilson@icloud.com,5000000887,1000000778,card,,
ch_000000000845,4499,0,usd,succeeded,2025-07-13T13:57:37Z,evelyn.wilson@icloud.com,5000000888,1000000779,card,,
ch_000000000846,4499,0,usd,succeeded,2025-08-15T13:58:37Z,evelyn.wilson@icloud.com,5000000889,1000000780,card,,
ch_000000000847,4049,0,usd,succeeded,2025-09-12T13:57:37Z,evelyn.wilson@icloud.com,5000000890,1000000781,card,,
ch_000000000848,5296,0,usd,succeeded,2024-10-25T13:36:32Z,james.wright@yahoo.com,5000000891,,card,,
ch_000000000849,11728,11728,usd,succeeded,2024-10-10T07:17:09Z,evelyn.martin@icloud.com,5000000892,1000000782,card,,
ch_000000000850,10999,0,usd,succeeded,2025-01-08T07:18:09Z,evelyn.martin@icloud.com,5000000893,1000000783,card,,
ch_000000000851,11879,0,usd,succeeded,2025-04-09T07:14:09Z,evelyn.martin@icloud.com,5000000894,1000000784,card,,
ch_000000000852,9899,0,usd,succeeded,2025-07-05T07:14:09Z,evelyn.martin@icloud.com,5000000895,1000000785,apple_pay,,
ch_000000000853,10999,0,usd,succeeded,2025-10-06T07:14:09Z,evelyn.martin@icloud.com,5000000896,1000000786,google_pay,,
ch_000000000854,4898,0,usd,succeeded,2025-03-03T19:53:51Z,victoria.young45@hotmail.com,5000000898,1000000787,card,,
ch_000000000855,4499,0,usd,succeeded,2025-04-04T19:56:51Z,victoria.young45@hotmail.com,5000000899,1000000788,apple_pay,,
ch_000000000856,4814,0,usd,succeeded,2025-05-01T19:54:51Z,victoria.young45@hotmail.com,5000000900,1000000789,apple_pay,,
ch_000000000857,4814,0,usd,failed,2025-06-03T19:51:51Z,victoria.young45@hotmail.com,,1000000790,card,,
ch_000000000858,4859,0,usd,succeeded,2025-07-02T19:52:51Z,victoria.young45@hotmail.com,5000000902,1000000791,card,,
ch_000000000859,4797,0,usd,succeeded,2025-08-02T19:53:51Z,victoria.young45@hotmail.com,5000000903,1000000792,google_pay,,
ch_000000000860,4797,0,usd,succeeded,2025-08-31T19:56:51Z,victoria.young45@hotmail.com,5000000904,1000000793,google_pay,,
ch_000000000861,4859,0,usd,succeeded,2025-10-01T19:53:51Z,victoria.young45@hotmail.com,5000000905,1000000794,card,,
ch_000000000862,4859,0,usd,succeeded,2025-10-28T19:53:51Z,victoria.young45@hotmail.com,5000000906,1000000795,card,,
ch_000000000863,4797,0,usd,succeeded,2025-11-30T19:55:51Z,victoria.young45@hotmail.com,5000000907,1000000796,card,,
ch_000000000864,4499,0,usd,succeeded,2025-12-30T19:52:51Z,victoria.young45@hotmail.com,5000000908,1000000797,card,,
ch_000000000865,9798,0,usd,succeeded,2024-05-27T21:56:29Z,aaliyah_wright@outlook.com,5000000910,1000000798,card,,
ch_000000000866,9719,0,usd,succeeded,2024-08-27T21:56:29Z,aaliyah_wright@outlook.com,5000000911,1000000799,card,,
ch_000000000867,9719,0,usd,succeeded,2024-11-26T21:53:29Z,aaliyah_wright@outlook.com,5000000912,1000000800,card,,
ch_000000000868,8999,0,usd,succeeded,2025-02-22T21:52:29Z,aaliyah_wright@outlook.com,5000000913,1000000801,card,,
ch_000000000869,9719,0,usd,succeeded,2025-05-25T21:52:29Z,aaliyah_wright@outlook.com,5000000914,1000000802,card,,
ch_000000000870,8999,0,usd,succeeded,2025-08-23T21:54:29Z,aaliyah_wright@outlook.com,5000000915,1000000803,card,,
ch_000000000871,9629,0,usd,succeeded,2025-11-21T21:55:29Z,aaliyah_wright@outlook.com,5000000916,1000000804,google_pay,,
ch_000000000872,3810,0,usd,succeeded,2024-12-05T04:33:45Z,victoria.king@outlook.com,5000000918,,card,,
ch_000000000873,4609,2153,usd,succeeded,2025-09-15T03:00:06Z,sophiawright@outlook.com,5000000919,,card,,
ch_000000000874,4499,0,usd,succeeded,2024-12-06T16:03:19Z,aaliyahnguyen@icloud.com,5000000920,,apple_pay,,
ch_000000000875,24523,0,usd,succeeded,2025-09-12T12:28:45Z,elijah.mitchell96@yahoo.com,5000000921,1000000805,card,,
ch_000000000876,22999,0,usd,succeeded,2025-12-12T12:29:45Z,elijah.mitchell96@yahoo.com,5000000922,1000000806,card,,
ch_000000000877,3810,0,usd,succeeded,2025-01-04T23:40:15Z,savannah_jackson60@outlook.com,5000000924,1000000807,google_pay,,
ch_000000000878,3731,0,usd,succeeded,2025-02-03T23:41:15Z,savannah_jackson60@outlook.com,5000000925,1000000808,google_pay,,
ch_000000000879,3810,0,usd,succeeded,2025-03-04T23:42:15Z,savannah_jackson60@outlook.com,5000000926,1000000809,google_pay,,
ch_000000000880,3401,0,usd,succeeded,2025-04-06T23:44:15Z,savannah_jackson60@outlook.com,5000000927,1000000810,card,,
ch_000000000881,11975,0,usd,succeeded,2024-02-20T01:31:51Z,nora_walker27@outlook.com,5000000928,1000000811,apple_pay,,
ch_000000000882,10999,0,usd,succeeded,2024-05-19T01:32:51Z,nora_walker27@outlook.com,5000000929,1000000812,card,,
ch_000000000883,3744,0,usd,succeeded,2024-07-20T17:04:36Z,benjaminscott75@outlook.com,5000000930,1000000813,card,,
ch_000000000884,3744,0,usd,succeeded,2024-08-19T17:01:36Z,benjaminscott75@outlook.com,5000000931,1000000814,card,,
ch_000000000885,4243,0,usd,succeeded,2025-10-21T22:55:43Z,victoriaadams44@icloud.com,5000000932,,card,,
ch_000000000886,4898,0,usd,succeeded,2024-03-05T00:08:34Z,lucascampbell@hotmail.com,5000000933,1000000815,card,,
ch_000000000887,4797,0,usd,succeeded,2024-04-02T00:05:34Z,lucascampbell@hotmail.com,5000000934,1000000816,card,,
ch_000000000888,4898,0,usd,succeeded,2024-05-01T00:06:34Z,lucascampbell@hotmail.com,5000000935,1000000817,card,,
ch_000000000889,4499,0,usd,succeeded,2024-06-01T00:04:34Z,lucascampbell@hotmail.com,5000000936,1000000818,card,,
ch_000000000890,4859,0,usd,succeeded,2024-07-01T00:05:34Z,lucascampbell@hotmail.com,5000000937,1000000819,card,,
ch_000000000891,4898,0,usd,succeeded,2024-07-30T00:06:34Z,lucascampbell@hotmail.com,5000000938,1000000820,google_pay,,
ch_000000000892,4797,0,usd,succeeded,2024-08-29T00:09:34Z,lucascampbell@hotmail.com,5000000939,1000000821,apple_pay,,
ch_000000000893,4814,0,usd,succeeded,2024-09-29T00:06:34Z,lucascampbell@hotmail.com,5000000940,1000000822,apple_pay,,
ch_000000000894,4797,0,usd,succeeded,2024-10-28T00:04:34Z,lucascampbell@hotmail.com,5000000941,1000000823,card,,
ch_000000000895,4898,0,usd,succeeded,2024-11-28T00:04:34Z,lucascampbell@hotmail.com,5000000942,1000000824,card,,
ch_000000000896,4814,0,usd,failed,2024-12-28T00:06:34Z,lucascampbell@hotmail.com,,1000000825,card,card_declined,
ch_000000000897,4898,0,usd,succeeded,2025-01-29T00:09:34Z,lucascampbell@hotmail.com,5000000944,1000000826,card,,
ch_000000000898,24609,0,usd,succeeded,2024-06-05T05:23:58Z,aaliyah_smith@gmail.com,5000000945,1000000827,card,,
ch_000000000899,25040,0,usd,succeeded,2024-09-01T05:23:58Z,aaliyah_smith@gmail.com,5000000946,1000000828,card,,
ch_000000000900,24523,0,usd,succeeded,2024-12-01T05:21:58Z,aaliyah_smith@gmail.com,5000000947,1000000829,google_pay,,
ch_000000000901,24839,0,usd,succeeded,2025-02-28T05:24:58Z,aaliyah_smith@gmail.com,5000000948,1000000830,google_pay,,
ch_000000000902,25040,0,usd,succeeded,2025-05-31T05:24:58Z,aaliyah_smith@gmail.com,5000000949,1000000831,apple_pay,,
ch_000000000903,24523,0,usd,failed,2025-08-28T05:21:58Z,aaliyah_smith@gmail.com,,1000000832,card,insufficient_funds,
ch_000000000904,22999,0,usd,succeeded,2025-11-27T05:19:58Z,aaliyah_smith@gmail.com,5000000951,1000000833,card,,
ch_000000000905,24523,0,usd,succeeded,2024-01-09T00:27:38Z,noahflores86@icloud.com,5000000953,1000000834,card,,
ch_000000000906,24523,0,usd,succeeded,2024-04-07T00:26:38Z,noahflores86@icloud.com,5000000954,1000000835,google_pay,,
ch_000000000907,22999,0,usd,succeeded,2024-07-07T00:22:38Z,noahflores86@icloud.com,5000000955,1000000836,card,,
ch_000000000908,24609,0,usd,succeeded,2024-10-07T00:25:38Z,noahflores86@icloud.com,5000000956,1000000837,card,,
ch_000000000909,5298,0,usd,succeeded,2025-03-18T11:36:36Z,chloe_campbell69@gmail.com,5000000957,,card,,
ch_000000000910,3374,0,usd,succeeded,2025-02-11T07:57:37Z,evelyngonzalez68@outlook.com,5000000958,1000000838,card,,
ch_000000000911,4898,0,usd,succeeded,2025-03-15T07:54:37Z,evelyngonzalez68@outlook.com,5000000959,1000000839,apple_pay,,
ch_000000000912,3497,0,usd,succeeded,2025-10-30T06:12:12Z,mateothomas29@gmail.com,5000000960,,card,,
ch_000000000913,3886,0,usd,succeeded,2025-05-28T20:50:53Z,victoria.walker@yahoo.com,5000000961,,apple_pay,,
ch_000000000914,2999,1155,usd,succeeded,2024-03-18T15:15:29Z,chloe.williams28@outlook.com,5000000962,1000000840,card,,
ch_000000000915,3209,0,usd,succeeded,2024-04-16T15:15:29Z,chloe.williams28@outlook.com,5000000963,1000000841,card,,
ch_000000000916,3239,0,usd,succeeded,2024-05-19T15:15:29Z,chloe.williams28@outlook.com,5000000964,1000000842,card,,
ch_000000000917,3198,3198,usd,succeeded,2024-06-17T15:12:29Z,chloe.williams28@outlook.com,5000000965,1000000843,google_pay,,
ch_000000000918,3239,0,usd,succeeded,2024-07-15T15:13:29Z,chloe.williams28@outlook.com,5000000966,1000000844,card,,
ch_000000000919,3209,0,usd,succeeded,2024-08-15T15:15:29Z,chloe.williams28@outlook.com,5000000967,1000000845,card,,
ch_000000000920,3239,0,usd,succeeded,2024-09-14T15:16:29Z,chloe.williams28@outlook.com,5000000968,1000000846,card,,
ch_000000000921,3198,0,usd,succeeded,2024-10-14T15:16:29Z,chloe.williams28@outlook.com,5000000969,1000000847,apple_pay,,
ch_000000000922,3023,0,usd,succeeded,2024-11-04T10:57:52Z,logan.johnson@icloud.com,5000000970,1000000848,card,,
ch_000000000923,3810,0,usd,succeeded,2024-12-03T10:57:52Z,logan.johnson@icloud.com,5000000971,1000000849,google_pay,,
ch_000000000924,3779,3779,usd,succeeded,2025-01-01T10:56:52Z,logan.johnson@icloud.com,5000000972,1000000850,card,,
ch_000000000925,3499,0,usd,succeeded,2025-02-02T10:57:52Z,logan.johnson@icloud.com,5000000973,1000000851,card,,
ch_000000000926,3731,0,usd,succeeded,2025-03-05T10:56:52Z,logan.johnson@icloud.com,5000000974,1000000852,card,,
ch_000000000927,3810,0,usd,succeeded,2025-04-01T10:59:52Z,logan.johnson@icloud.com,5000000975,1000000853,card,,
ch_000000000928,3369,0,usd,succeeded,2025-05-01T10:54:52Z,logan.johnson@icloud.com,5000000976,1000000854,card,,
ch_000000000929,3779,0,usd,failed,2025-06-01T10:57:52Z,logan.johnson@icloud.com,,1000000855,google_pay,insufficient_funds,
ch_000000000930,3401,3401,usd,succeeded,2025-07-01T10:58:52Z,logan.johnson@icloud.com,5000000978,1000000856,card,,
ch_000000000931,9719,0,usd,succeeded,2024-12-20T06:58:18Z,ethancarter@hotmail.com,5000000979,1000000857,google_pay,,
ch_000000000932,8999,0,usd,succeeded,2025-01-21T06:59:18Z,ethancarter@hotmail.com,5000000980,1000000858,card,,
ch_000000000933,8999,0,usd,succeeded,2025-02-21T06:57:18Z,ethancarter@hotmail.com,5000000981,1000000859,card,,
ch_000000000934,8999,0,usd,succeeded,2025-10-14T14:57:05Z,elizabethhill77@outlook.com,5000000982,1000000860,apple_pay,,
ch_000000000935,8999,0,usd,succeeded,2025-11-13T15:00:05Z,elizabethhill77@outlook.com,5000000983,1000000861,card,,
ch_000000000936,3265,0,usd,succeeded,2025-08-23T18:51:16Z,jamesthompson49@yahoo.com,5000000984,1000000862,apple_pay,,
ch_000000000937,2999,0,usd,succeeded,2025-09-21T18:51:16Z,jamesthompson49@yahoo.com,5000000985,1000000863,apple_pay,,
ch_000000000938,3198,0,usd,succeeded,2025-10-23T18:50:16Z,jamesthompson49@yahoo.com,5000000986,1000000864,card,,
ch_000000000939,3265,0,usd,succeeded,2025-11-22T18:53:16Z,jamesthompson49@yahoo.com,5000000987,1000000865,card,,
ch_000000000940,2999,0,usd,succeeded,2025-12-23T18:52:16Z,jamesthompson49@yahoo.com,5000000988,1000000866,card,,
ch_000000000941,9798,0,usd,succeeded,2025-10-11T10:40:01Z,zoey.jones@icloud.com,5000000990,1000000867,apple_pay,,
ch_000000000942,8999,0,usd,succeeded,2025-11-12T10:37:01Z,zoey.jones@icloud.com,5000000991,1000000868,apple_pay,,
ch_000000000943,9798,0,usd,succeeded,2025-12-12T10:39:01Z,zoey.jones@icloud.com,5000000992,1000000869,card,,
ch_000000000944,3744,977,usd,succeeded,2024-10-04T08:47:19Z,jackson.garcia40@outlook.com,5000000994,1000000870,card,,
ch_000000000945,3731,0,usd,succeeded,2024-11-05T08:45:19Z,jackson.garcia40@outlook.com,5000000995,1000000871,google_pay,,
ch_000000000946,3499,0,usd,succeeded,2024-12-04T08:47:19Z,jackson.garcia40@outlook.com,5000000996,1000000872,card,,
ch_000000000947,3499,0,usd,failed,2025-01-04T08:43:19Z,jackson.garcia40@outlook.com,,1000000873,card,,
ch_000000000948,3499,0,usd,succeeded,2025-02-03T08:46:19Z,jackson.garcia40@outlook.com,5000000998,1000000874,card,,
ch_000000000949,3779,0,usd,succeeded,2025-03-03T08:47:19Z,jackson.garcia40@outlook.com,5000000999,1000000875,apple_pay,,
ch_000000000950,3744,0,usd,succeeded,2025-04-02T08:44:19Z,jackson.garcia40@outlook.com,5000001000,1000000876,card,,
ch_000000000951,3731,0,usd,succeeded,2025-05-03T08:47:19Z,jackson.garcia40@outlook.com,5000001001,1000000877,card,,
ch_000000000952,3779,3779,usd,succeeded,2025-06-01T08:44:19Z,jackson.garcia40@outlook.com,5000001002,1000000878,google_pay,,
ch_000000000953,3744,0,usd,succeeded,2025-06-30T08:43:19Z,jackson.garcia40@outlook.com,5000001003,1000000879,card,,
ch_000000000954,3779,0,usd,succeeded,2025-08-01T08:45:19Z,jackson.garcia40@outlook.com,5000001004,1000000880,card,,
ch_000000000955,3744,0,usd,succeeded,2025-08-30T08:44:19Z,jackson.garcia40@outlook.com,5000001005,1000000881,google_pay,,
ch_000000000956,3779,0,usd,succeeded,2025-09-30T08:46:19Z,jackson.garcia40@outlook.com,5000001006,1000000882,apple_pay,,
ch_000000000957,3810,0,usd,succeeded,2025-10-31T08:47:19Z,jackson.garcia40@outlook.com,5000001007,1000000883,apple_pay,,
ch_000000000958,3499,0,usd,succeeded,2025-11-28T08:47:19Z,jackson.garcia40@outlook.com,5000001008,1000000884,google_pay,,
ch_000000000959,3401,0,usd,failed,2025-12-28T08:45:19Z,jackson.garcia40@outlook.com,,1000000885,apple_pay,insufficient_funds,
ch_000000000960,4038,0,usd,succeeded,2024-04-04T17:56:08Z,michaelscott66@gmail.com,5000001011,,google_pay,,
ch_000000000961,8666,0,usd,succeeded,2025-08-12T00:00:22Z,emma_jackson@hotmail.com,5000001012,,google_pay,,
ch_000000000962,7648,2194,usd,succeeded,2024-06-20T20:52:33Z,lucas_moore35@yahoo.com,5000001013,1000000886,card,,
ch_000000000963,9595,0,usd,succeeded,2024-09-20T20:50:33Z,lucas_moore35@yahoo.com,5000001014,1000000887,card,,
ch_000000000964,8818,0,usd,succeeded,2024-12-17T20:50:33Z,lucas_moore35@yahoo.com,5000001015,1000000888,card,,
ch_000000000965,9719,0,usd,succeeded,2025-03-20T20:49:33Z,lucas_moore35@yahoo.com,5000001016,1000000889,card,,
ch_000000000966,8636,0,usd,succeeded,2025-06-16T20:52:33Z,lucas_moore35@yahoo.com,5000001017,1000000890,google_pay,,
ch_000000000967,9629,0,usd,succeeded,2025-09-13T20:54:33Z,lucas_moore35@yahoo.com,5000001018,1000000891,card,,
ch_000000000968,9719,0,usd,succeeded,2024-07-19T21:44:12Z,ava_white32@hotmail.com,5000001019,1000000892,card,,
ch_000000000969,9629,0,usd,succeeded,2024-08-21T21:43:12Z,ava_white32@hotmail.com,5000001020,1000000893,card,,
ch_000000000970,4230,0,usd,succeeded,2025-03-18T04:45:12Z,averyperez49@icloud.com,5000001021,,card,,
ch_000000000971,4629,0,usd,succeeded,2025-02-14T16:41:10Z,loganhill26@outlook.com,5000001022,,card,,
ch_000000000972,9595,0,usd,succeeded,2024-07-25T02:38:44Z,logan_harris51@gmail.com,5000001023,1000000894,card,,
ch_000000000973,9629,0,usd,succeeded,2024-08-25T02:35:44Z,logan_harris51@gmail.com,5000001024,1000000895,apple_pay,,
ch_000000000974,8818,0,usd,succeeded,2024-09-25T02:33:44Z,logan_harris51@gmail.com,5000001025,1000000896,apple_pay,,
ch_000000000975,9798,0,usd,failed,2024-10-25T02:38:44Z,logan_harris51@gmail.com,,1000000897,card,insufficient_funds,
ch_000000000976,8747,0,usd,succeeded,2024-11-23T02:35:44Z,logan_harris51@gmail.com,5000001027,1000000898,card,,
ch_000000000977,8999,0,usd,succeeded,2024-12-21T02:38:44Z,logan_harris51@gmail.com,5000001028,1000000899,card,,
ch_000000000978,8999,8999,usd,succeeded,2025-01-21T02:33:44Z,logan_harris51@gmail.com,5000001029,1000000900,card,,
ch_000000000979,8999,0,usd,succeeded,2025-02-19T02:34:44Z,logan_harris51@gmail.com,5000001030,1000000901,card,,
ch_000000000980,9798,0,usd,succeeded,2025-03-21T02:34:44Z,logan_harris51@gmail.com,5000001031,1000000902,google_pay,,
ch_000000000981,9798,0,usd,succeeded,2025-04-22T02:38:44Z,logan_harris51@gmail.com,5000001032,1000000903,apple_pay,,
ch_000000000982,2798,0,usd,succeeded,2024-03-14T19:58:47Z,norarobinson27@outlook.com,5000001033,1000000904,apple_pay,,
ch_000000000983,3731,0,usd,succeeded,2024-04-11T19:57:47Z,norarobinson27@outlook.com,5000001034,1000000905,google_pay,,
ch_000000000984,25040,0,usd,succeeded,2025-04-05T02:50:12Z,evelyntaylor20@icloud.com,5000001035,1000000906,card,,
ch_000000000985,22999,0,usd,succeeded,2025-07-04T02:47:12Z,evelyntaylor20@icloud.com,5000001036,1000000907,card,,
ch_000000000986,24523,0,usd,succeeded,2025-10-02T02:50:12Z,evelyntaylor20@icloud.com,5000001037,1000000908,card,,
ch_000000000987,24839,0,usd,succeeded,2025-12-31T02:48:12Z,evelyntaylor20@icloud.com,5000001038,1000000909,apple_pay,,
ch_000000000988,9719,0,usd,succeeded,2024-09-15T05:01:33Z,sebastian_williams@gmail.com,5000001040,,card,,
ch_000000000989,3997,0,usd,succeeded,2024-04-18T05:23:02Z,mateoadams83@outlook.com,5000001041,,card,,
ch_000000000990,9719,0,usd,succeeded,2025-05-11T08:51:23Z,michael_white@outlook.com,5000001042,1000000910,card,,
ch_000000000991,9798,0,usd,succeeded,2025-06-09T08:49:23Z,michael_white@outlook.com,5000001043,1000000911,apple_pay,,
ch_000000000992,3644,0,usd,succeeded,2025-06-17T22:37:58Z,nora_martinez40@icloud.com,5000001044,,card,,
ch_000000000993,4814,2244,usd,succeeded,2024-04-30T05:51:20Z,nora_hall@outlook.com,5000001045,1000000912,card,,
ch_000000000994,4898,4898,usd,succeeded,2024-05-27T05:54:20Z,nora_hall@outlook.com,5000001046,1000000913,card,,
ch_000000000995,10003,0,usd,succeeded,2025-03-14T21:51:22Z,lilythomas@outlook.com,5000001047,,card,,
ch_000000000996,7195,0,usd,succeeded,2025-09-20T12:13:03Z,harpergreen56@gmail.com,5000001048,1000000914,card,,
ch_000000000997,9798,0,usd,succeeded,2025-10-22T12:16:03Z,harpergreen56@gmail.com,5000001049,1000000915,card,,
